Query,Name,Email,Website,Phone,Integrations,Google Maps URL
hotels in Edinburgh,Leonardo Hotel Edinburgh City,"simpsontownhouseedinburghreservations@leonardohotels.co.uk, edinburghcityreservations@leonardohotels.co.uk, advantageclub@leonardo-hotels.com",https://www.leonardo-hotels.com/edinburgh/leonardo-hotel-edinburgh-city,+44 131 622 7979,"OpenTable, Tock",https://www.google.com/maps/place/Leonardo+Hotel+Edinburgh+City/data=!4m10!3m9!1s0x4887c79ecd6bca97:0xa81091b5c0a00ac0!5m2!4m1!1i2!8m2!3d55.9444341!4d-3.2009341!16s%2Fg%2F1hc1q6pnk!19sChIJl8przZ7Hh0gRwAqgwLWREKg?authuser=0&hl=en&rclk=1
hotels in Edinburgh,Leonardo Royal Hotel Edinburgh,"advantageclub@leonardo-hotels.com, edinburghroyal@leonardohotels.com",https://www.leonardo-hotels.com/edinburgh/leonardo-royal-hotel-edinburgh,+44 131 200 3300,"OpenTable, Tock",https://www.google.com/maps/place/Leonardo+Royal+Hotel+Edinburgh/data=!4m10!3m9!1s0x4887c78f43177d83:0x100b3d7ad0ae41d5!5m2!4m1!1i2!8m2!3d55.9511324!4d-3.1861755!16s%2Fg%2F1thkr8by!19sChIJg30XQ4_Hh0gR1UGu0Ho9CxA?authuser=0&hl=en&rclk=1
hotels in Edinburgh,Britannia Hotel Edinburgh,news@emails.britanniahotels.com,https://www.britanniahotels.com/hotels/the-britannia-hotel-edinburgh/,+44 131 332 4339,Tock,https://www.google.com/maps/place/Britannia+Hotel+Edinburgh/data=!4m10!3m9!1s0x4887c7b013ef9e01:0xe1756f663fc1716!5m2!4m1!1i2!8m2!3d55.9506539!4d-3.2223542!16s%2Fg%2F1jgm2khfl!19sChIJAZ7vE7DHh0gRFhf8Y_ZWFw4?authuser=0&hl=en&rclk=1
hotels in Edinburgh,"Point A Hotel Edinburgh, Haymarket",edinburgh@pointahotels.com,https://www.pointahotels.com/our-hotels/edinburgh/?utm_source=google&utm_medium=mybusiness,+44 131 526 4500,None,"https://www.google.com/maps/place/Point+A+Hotel+Edinburgh,+Haymarket/data=!4m10!3m9!1s0x4887c7a3baf6984f:0xe468e2ff9fddbc26!5m2!4m1!1i2!8m2!3d55.9461033!4d-3.2106438!16s%2Fg%2F11hyfwl38g!19sChIJT5j2uqPHh0gRJrzdn__iaOQ?authuser=0&hl=en&rclk=1"
hotels in Edinburgh,ibis budget Edinburgh Park,h8710@accor.com,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=8710&merchantid=seo-maps-GB-8710&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,+44 131 446 5900,Tock,https://www.google.com/maps/place/ibis+budget+Edinburgh+Park/data=!4m10!3m9!1s0x4887c5ca8fdbfbd5:0x56b5c2b237bba1b5!5m2!4m1!1i2!8m2!3d55.9375108!4d-3.3199195!16s%2Fg%2F1q6cq8fkq!19sChIJ1fvbj8rFh0gRtaG7N7LCtVY?authuser=0&hl=en&rclk=1
hotels in Edinburgh,Edinburgh House Hotel,edinburghhousehotel@gmail.com,http://www.edinburghhousehotel.co.uk/,+44 131 553 3634,None,https://www.google.com/maps/place/Edinburgh+House+Hotel/data=!4m10!3m9!1s0x4887c7f5db2ac685:0x86ebd7ac274d833!5m2!4m1!1i2!8m2!3d55.9665452!4d-3.1817494!16s%2Fg%2F12611sd8w!19sChIJhcYq2_XHh0gRM9h0wnq9bgg?authuser=0&hl=en&rclk=1
hotels in Edinburgh,hub by Premier Inn Edinburgh City Centre (Rose Street) hotel,"group.enquiries@whitbread.com, business@premierinn.com, kontakt@whitbread.com, leisuretours@premierinn.com, pi.accessible@whitbread.com",https://www.premierinn.com/gb/en/hotels/scotland/lothian/edinburgh/hub-edinburgh-rose-street.html?cid=GLBC_EDIROS,+44 333 321 3104,None,https://www.google.com/maps/place/hub+by+Premier+Inn+Edinburgh+City+Centre+%28Rose+Street%29+hotel/data=!4m10!3m9!1s0x4887c790da287419:0xeaef061bc8a9a04!5m2!4m1!1i2!8m2!3d55.9525672!4d-3.1977611!16s%2Fg%2F11g8wcvhqx!19sChIJGXQo2pDHh0gRBJqKvGHwrg4?authuser=0&hl=en&rclk=1
hotels in Edinburgh,Safestay Edinburgh Cowgate,"reception.edicg@safestay.com, groups@safestay.com",https://www.safestay.com/venue/safestay-edinburgh-cowgate/,+44 131 287 3333,None,https://www.google.com/maps/place/Safestay+Edinburgh+Cowgate/data=!4m10!3m9!1s0x4887c751050292f3:0xe3505073d0e0b3ea!5m2!4m1!1i2!8m2!3d55.9485417!4d-3.1904957!16s%2Fg%2F11ldhgd98f!19sChIJ85ICBVHHh0gR6rPg0HNQUOM?authuser=0&hl=en&rclk=1
hotels in Edinburgh,Travelodge Edinburgh Cameron Toll,"travelodge@example.co.uk, edinburghcamtoll@travelodge.co.uk",https://www.travelodge.co.uk/hotels/418/edinburgh-cameron-toll-hotel?utm_source=google&utm_medium=GHA_Organic&utm_campaign=GHA_Edinburgh%20Cameron%20Toll&WT.tsrc=GHA_Organic,+44 871 984 6458,None,https://www.google.com/maps/place/Travelodge+Edinburgh+Cameron+Toll/data=!4m10!3m9!1s0x4887b89ca093c8a1:0xf04154e2ac9db881!5m2!4m1!1i2!8m2!3d55.9270406!4d-3.1669541!16s%2Fg%2F1wrgjr4h!19sChIJociToJy4h0gRgbidrOJUQfA?authuser=0&hl=en&rclk=1
hotels in Edinburgh,Holiday Inn Edinburgh by IHG,,https://www.ihg.com/holidayinn/hotels/gb/en/edinburgh/edbcr/hoteldetail?cm_mmc=GoogleMaps-_-HI-_-GB-_-EDBCR,+44 371 942 9026,None,https://www.google.com/maps/place/Holiday+Inn+Edinburgh+by+IHG/data=!4m10!3m9!1s0x4887c660cc19846b:0x5584d2c1f9775cd2!5m2!4m1!1i2!8m2!3d55.9428579!4d-3.2672782!16s%2Fg%2F1hc74n17f!19sChIJa4QZzGDGh0gR0lx3-cHShFU?authuser=0&hl=en&rclk=1
hotels in Edinburgh,Apex City of Edinburgh Hotel,"marketing@apexhotels.co.uk, bath.reservations@apexhotels.co.uk, london.reservations@apexhotels.co.uk, edinburgh.reservations@apexhotels.co.uk, dunblane.reservations@apexhotels.co.uk, dundee.reservations@apexhotels.co.uk, glasgow.reservations@apexhotels.co.uk, apex.groups@apexhotels.co.uk",https://www.apexhotels.co.uk/destinations/edinburgh/apex-city-of-edinburgh-hotel/?utm_medium=organic&utm_source=google&utm_campaign=Hotel%20-%20City%20of%20Edinburgh%20-%20Google%20-%20Organic%20-%20My%20Business&utm_content=Hotel%20Page,+44 131 243 3456,Tock,https://www.google.com/maps/place/Apex+City+of+Edinburgh+Hotel/data=!4m10!3m9!1s0x4887c79afe0b73fd:0xdd6a9e6fa2653ff9!5m2!4m1!1i2!8m2!3d55.9474373!4d-3.19524!16s%2Fg%2F11b6jh6_22!19sChIJ_XML_prHh0gR-T9lom-eat0?authuser=0&hl=en&rclk=1
hotels in Edinburgh,Novotel Edinburgh Park,h6515@accor.com,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=6515&merchantid=seo-maps-GB-6515&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,+44 131 446 5600,None,https://www.google.com/maps/place/Novotel+Edinburgh+Park/data=!4m10!3m9!1s0x4887c430ebfd0219:0xb23cb643c6c41bca!5m2!4m1!1i2!8m2!3d55.9266266!4d-3.3111486!16s%2Fg%2F1tfrgbdf!19sChIJGQL96zDEh0gRyhvExkO2PLI?authuser=0&hl=en&rclk=1
hotels in Edinburgh,Premier Inn Edinburgh East hotel,"group.enquiries@whitbread.com, business@premierinn.com, kontakt@whitbread.com, leisuretours@premierinn.com, pi.accessible@whitbread.com",https://www.premierinn.com/gb/en/hotels/scotland/lothian/edinburgh/edinburgh-east.html?cid=GLBC_EDILAD,+44 333 777 7925,None,https://www.google.com/maps/place/Premier+Inn+Edinburgh+East+hotel/data=!4m10!3m9!1s0x4887b85a2c87b487:0x13d6418975e9a6a0!5m2!4m1!1i2!8m2!3d55.9464184!4d-3.137128!16s%2Fg%2F1tdq0q8s!19sChIJh7SHLFq4h0gRoKbpdYlB1hM?authuser=0&hl=en&rclk=1
hotels in Edinburgh,Grassmarket Hotel,grassmarkethotel@grassmarkethotel.co.uk,https://www.grassmarkethotel.co.uk/,,DesignMyNight (Collins),https://www.google.com/maps/place/Grassmarket+Hotel/data=!4m10!3m9!1s0x4887c79a5694c5e3:0xf9be3ad83d5044dd!5m2!4m1!1i2!8m2!3d55.948035!4d-3.194765!16s%2Fg%2F11h0z2xz9!19sChIJ48WUVprHh0gR3URQPdg6vvk?authuser=0&hl=en&rclk=1
hotels in Edinburgh,The White Lady - JD Wetherspoon,,https://www.jdwetherspoon.com/hotels/scotland/edinburgh/the-white-lady,+44 131 314 0680,Tock,https://www.google.com/maps/place/The+White+Lady+-+JD+Wetherspoon/data=!4m10!3m9!1s0x4887c67b82ffac13:0xd58ccb056aa53deb!5m2!4m1!1i2!8m2!3d55.9429331!4d-3.2824948!16s%2Fg%2F1hc1r8kl2!19sChIJE6z_gnvGh0gR6z2lagXLjNU?authuser=0&hl=en&rclk=1
hotels in Edinburgh,Edinburgh Backpackers Hostel,reservations@hoppo.com,http://www.edinburghbackpackershostel.com/,+44 131 220 1717,"OpenTable, Tock",https://www.google.com/maps/place/Edinburgh+Backpackers+Hostel/data=!4m10!3m9!1s0x4887c78f8102526f:0x642bfc1d3012f0bb!5m2!4m1!1i2!8m2!3d55.9506175!4d-3.1885486!16s%2Fg%2F1th1tmkf!19sChIJb1ICgY_Hh0gRu_ASMB38K2Q?authuser=0&hl=en&rclk=1
hotels in Edinburgh,Kildonan Lodge Hotel,info@kildonanlodgehotel.co.uk,http://www.kildonanlodgehotel.co.uk/,+44 131 667 2793,None,https://www.google.com/maps/place/Kildonan+Lodge+Hotel/data=!4m10!3m9!1s0x4887b89cb2ccc56b:0x10ac0c0beb8b73b!5m2!4m1!1i2!8m2!3d55.9285832!4d-3.1684963!16s%2Fg%2F1v6p3w7b!19sChIJa8XMspy4h0gRO7e4vsDACgE?authuser=0&hl=en&rclk=1
hotels in Edinburgh,Holiday Inn Express Edinburgh - Leith Waterfront by IHG,,https://www.ihg.com/holidayinnexpress/hotels/gb/en/edinburgh/edblh/hoteldetail?cm_mmc=GoogleMaps-_-EX-_-GB-_-EDBLH,+44 371 902 1610,None,https://www.google.com/maps/place/Holiday+Inn+Express+Edinburgh+-+Leith+Waterfront+by+IHG/data=!4m10!3m9!1s0x4887b800b6fd1c63:0x4f19bceef5ca3878!5m2!4m1!1i2!8m2!3d55.9788035!4d-3.1792972!16s%2Fg%2F1tdk4rq_!19sChIJYxz9tgC4h0gReDjK9e68GU8?authuser=0&hl=en&rclk=1
hotels in Edinburgh,Cairn Hotel Edinburgh,,https://www.cairnedinburgh.com/,+44 131 557 0175,None,https://www.google.com/maps/place/Cairn+Hotel+Edinburgh/data=!4m10!3m9!1s0x4887c78bac27dd81:0xc46a7d20dfee31d!5m2!4m1!1i2!8m2!3d55.958442!4d-3.182362!16s%2Fg%2F1tgp9vtk!19sChIJgd0nrIvHh0gRHeP-DdKnRgw?authuser=0&hl=en&rclk=1
hotels in Edinburgh,Malmaison Edinburgh,"info@malmaison.com, theteam@malmaison.com, privacy.emea@frasershospitality.com, frasers@thissrl.co.uk, pressoffice@malmaison.com, groupsdesk@malmaison.com, edinburgh@malmaison.com, reservations.dundee@malmaison.com, birmingham@malmaison.com, reading@malmaison.com, london@malmaison.com, eventsdesk@malmaison.com, manchester@malmaison.com, manchester.deansgate@malmaison.com, glasgow@malmaison.com, newcastle@malmaison.com, aberdeen@malmaison.com, marketing@malmaison.com, liverpool@malmaison.com, reception.oxford@malmaison.com, belfast@malmaison.com",https://www.malmaison.com/locations/edinburgh/?utm_source=google&utm_medium=organic&utm_campaign=edinburgh-gmb,+44 131 285 1478,SevenRooms,https://www.google.com/maps/place/Malmaison+Edinburgh/data=!4m10!3m9!1s0x4887b8049ad5054b:0x1f5e60483564aab6!5m2!4m1!1i2!8m2!3d55.9778354!4d-3.1685555!16s%2Fg%2F1thp7ksf!19sChIJSwXVmgS4h0gRtqpkNUhgXh8?authuser=0&hl=en&rclk=1
hotels in Edinburgh,Kick Ass Grassmarket,"enquiry@kickassbar.co.uk, greyfriars@kickasshostels.co.uk, grassmarket@kickasshostels.co.uk",https://kickasshostels.co.uk/,+44 131 226 6351,None,https://www.google.com/maps/place/Kick+Ass+Grassmarket/data=!4m10!3m9!1s0x4887c79bcfa923c7:0x567aa4b6c155da42!5m2!4m1!1i2!8m2!3d55.9467456!4d-3.1977081!16s%2Fg%2F1q5bp6sp3!19sChIJxyOpz5vHh0gRQtpVwbakelY?authuser=0&hl=en&rclk=1
hotels in Edinburgh,Garner Hotel Edinburgh - Haymarket,,https://www.ihg.com/garner-hotels/hotels/gb/en/edinburgh/edihm/hoteldetail?cm_mmc=GoogleMaps-_-RN-_-GB-_-EDIHM,+44 131 347 9700,None,https://www.google.com/maps/place/Garner+Hotel+Edinburgh+-+Haymarket/data=!4m10!3m9!1s0x4887c7459e9ab961:0xc42fd5ca33c8f169!5m2!4m1!1i2!8m2!3d55.9461256!4d-3.2182634!16s%2Fg%2F11xf6cvhmc!19sChIJYbmankXHh0gRafHIM8rVL8Q?authuser=0&hl=en&rclk=1
hotels in Edinburgh,"The Hoxton, Edinburgh","hello.edinburgh@thehox.com, patatino.edinburgh@thehox.com, events.poblenou@thehox.com, events.edinburgh@thehox.com, events.london@thehox.com, sales.charlottenburg@thehox.com, sales.williamsburg@thehox.com, bonjour@rivieparis.com, sales.dtla@thehox.com, sales.chicago@thehox.com, groups.paris@thehox.com, events.paris@thehox.com, sales.vienna@thehox.com, sales.brussels@thehox.com, groups.rome@thehox.com, events.lloyd@thehox.com, events.london@ennismore.com, events.holborn@thehox.com, events.vienna@thehox.com, sales.rome@thehox.com, events.shebu@thehox.com, events.brussels@thehox.com, groups.amsterdam@thehox.com, sales.portland@thehox.com, sales.lloyd@thehox.com, groups.shoreditch@thehox.com, events.southwark@thehox.com, events.rome@thehox.com, groups.lloyd@thehox.com, groups.holborn@thehox.com, events.dtla@thehox.com, groups.poblenou@thehox.com, events.florence@thehox.com, groups.shebu@thehox.com, groups.brussels@thehox.com, groups.southwark@thehox.com, events.charlottenburg@thehox.com, events.amsterdam@thehox.com, elio@thehox.com",https://thehoxton.com/edinburgh/,+44 131 297 2840,"OpenTable, DesignMyNight (Collins), Formitable, Tock, Resy, SevenRooms","https://www.google.com/maps/place/The+Hoxton,+Edinburgh/data=!4m10!3m9!1s0x4887c700548b3c45:0x4ab958b49e9745b8!5m2!4m1!1i2!8m2!3d55.9469312!4d-3.2171277!16s%2Fg%2F11y5v6ylj7!19sChIJRTyLVADHh0gRuEWXnrRYuUo?authuser=0&hl=en&rclk=1"
hotels in Edinburgh,Leonardo Hotel Edinburgh Haymarket,"advantageclub@leonardo-hotels.com, reservations@leonardohotels.co.uk",https://www.leonardo-hotels.com/edinburgh/leonardo-hotel-edinburgh-haymarket,+44 131 460 4600,"OpenTable, Tock",https://www.google.com/maps/place/Leonardo+Hotel+Edinburgh+Haymarket/data=!4m10!3m9!1s0x4887c7a4724c032d:0x472325fac3192d05!5m2!4m1!1i2!8m2!3d55.9458932!4d-3.2138875!16s%2Fg%2F1tglgx96!19sChIJLQNMcqTHh0gRBS0Zw_olI0c?authuser=0&hl=en&rclk=1
hotels in Edinburgh,Kick Ass Greyfriars,"enquiry@kickassbar.co.uk, greyfriars@kickasshostels.co.uk, grassmarket@kickasshostels.co.uk",http://www.kickasshostels.co.uk/,+44 131 226 6351,None,https://www.google.com/maps/place/Kick+Ass+Greyfriars/data=!4m10!3m9!1s0x4887c79ada4a8ae9:0xeaa4ae64e537f824!5m2!4m1!1i2!8m2!3d55.9478733!4d-3.1930592!16s%2Fg%2F1th62z3z!19sChIJ6YpK2prHh0gRJPg35WSupOo?authuser=0&hl=en&rclk=1
hotels in Edinburgh,a&o Hostel Edinburgh City,,https://www.aohostels.com/house/edinburgh-city/,+44 113 526 6370,"Tock, Resy",https://www.google.com/maps/place/a%26o+Hostel+Edinburgh+City/data=!4m10!3m9!1s0x487604adb805e767:0xcd34ea9a19ad8606!5m2!4m1!1i2!8m2!3d55.9492208!4d-3.1858377!16s%2Fg%2F1vc818lz!19sChIJZ-cFuK0EdkgRBoatGZrqNM0?authuser=0&hl=en&rclk=1
hotels in Edinburgh,St Christopher's Inn Edinburgh - Original,,https://www.st-christophers.co.uk/edinburgh/original-hostel,+44 131 226 1446,Tock,https://www.google.com/maps/place/St+Christopher%27s+Inn+Edinburgh+-+Original/data=!4m10!3m9!1s0x4887c78ff2c9139b:0x1edcb3dbba482546!5m2!4m1!1i2!8m2!3d55.9509614!4d-3.1903507!16s%2Fg%2F1tdq5l6x!19sChIJmxPJ8o_Hh0gRRiVIutuz3B4?authuser=0&hl=en&rclk=1
cafes in Edinburgh,Rocksalt Cafe,,,+44 131 557 0010,None,https://www.google.com/maps/place/Rocksalt+Cafe/data=!4m7!3m6!1s0x4887c71ad6bd8dff:0xa60dee4b4ec9dbfd!8m2!3d55.950935!4d-3.184114!16s%2Fg%2F11fl9hfkbm!19sChIJ_4291hrHh0gR_dvJTkvuDaY?authuser=0&hl=en&rclk=1
cafes in Edinburgh,Black Medicine Coffee Co,thesheriff@blackmed.co.uk,http://www.blackmed.co.uk/,,"OpenTable, Tock",https://www.google.com/maps/place/Black+Medicine+Coffee+Co/data=!4m7!3m6!1s0x4887c7843d3beffb:0x941124a5cfe51ded!8m2!3d55.9471735!4d-3.1858925!16s%2Fg%2F1xfsn9wz!19sChIJ--87PYTHh0gR7R3lz6UkEZQ?authuser=0&hl=en&rclk=1
cafes in Edinburgh,Uplands Roast,contactus@uplandsroast.com,http://www.uplandsroast.com/,,"OpenTable, Tock",https://www.google.com/maps/place/Uplands+Roast/data=!4m7!3m6!1s0x4887c7d734520301:0x1ee7f5bfa3f01455!8m2!3d55.9425356!4d-3.1900406!16s%2Fg%2F11j90sjmpy!19sChIJAQNSNNfHh0gRVRTwo7_15x4?authuser=0&hl=en&rclk=1
cafes in Edinburgh,Caffé In,,,+44 7398 048829,None,https://www.google.com/maps/place/Caff%C3%A9+In/data=!4m7!3m6!1s0x4887c7002f4ec73d:0x2d3fc4b5b924afc3!8m2!3d55.9513277!4d-3.2026997!16s%2Fg%2F11y3dsg1_b!19sChIJPcdOLwDHh0gRw68kubXEPy0?authuser=0&hl=en&rclk=1
cafes in Edinburgh,The Tailor Cafe + Wine Bar,,https://www.instagram.com/oioitailor,+44 7365 540455,"Tock, Resy",https://www.google.com/maps/place/The+Tailor+Cafe+%2B+Wine+Bar/data=!4m7!3m6!1s0x4887b95dde6b6035:0xeef32d7553f55c97!8m2!3d55.9574382!4d-3.1708777!16s%2Fg%2F11rn5chllr!19sChIJNWBr3l25h0gRl1z1U3Ut8-4?authuser=0&hl=en&rclk=1
cafes in Edinburgh,Castlegate Cafe,,https://www.instagram.com/castlegate.cafe?igsh=MWI0aTc3b2l0Z3g4bQ%3D%3D&utm_source=qr,,"Tock, Resy",https://www.google.com/maps/place/Castlegate+Cafe/data=!4m7!3m6!1s0x4887c7a818898621:0xdc9d116b01bef390!8m2!3d55.9469506!4d-3.1971552!16s%2Fg%2F11v3nr4vjx!19sChIJIYaJGKjHh0gRkPO-AWsRndw?authuser=0&hl=en&rclk=1
cafes in Edinburgh,Quinn’s cafe,,,,None,https://www.google.com/maps/place/Quinn%E2%80%99s+cafe/data=!4m7!3m6!1s0x4887c7345d22223d:0x26b5471993a8fa91!8m2!3d55.9463788!4d-3.1997581!16s%2Fg%2F11kf3zm6fs!19sChIJPSIiXTTHh0gRkfqokxlHtSY?authuser=0&hl=en&rclk=1
cafes in Edinburgh,Books N' Cup Cafe,booksncupcafe.shop@gmail.com,https://booksncupcafe.shop/,+44 7392 072241,None,https://www.google.com/maps/place/Books+N%27+Cup+Cafe/data=!4m7!3m6!1s0x4887c7f8b81a9c3f:0xb2d056bee410ed42!8m2!3d55.9431442!4d-3.2034773!16s%2Fg%2F11sbfszwr3!19sChIJP5wauPjHh0gRQu0Q5L5W0LI?authuser=0&hl=en&rclk=1
cafes in Edinburgh,Red Kite Café,info@redkitecafe.com,http://www.redkitecafe.com/,+44 131 656 9005,None,https://www.google.com/maps/place/Red+Kite+Caf%C3%A9/data=!4m7!3m6!1s0x4887b873c5cf3d17:0xc2c94b0ead05f648!8m2!3d55.957222!4d-3.1685028!16s%2Fg%2F11c4_ptym5!19sChIJFz3PxXO4h0gRSPYFrQ5LycI?authuser=0&hl=en&rclk=1
cafes in Edinburgh,Deacon's House Cafe,,,+44 131 226 1894,None,https://www.google.com/maps/place/Deacon%27s+House+Cafe/data=!4m7!3m6!1s0x4887c79ab953bb59:0x96485d18d5e7de0e!8m2!3d55.9492624!4d-3.1930883!16s%2Fg%2F1wrgjr5s!19sChIJWbtTuZrHh0gRDt7n1RhdSJY?authuser=0&hl=en&rclk=1
cafes in Edinburgh,Platform 41 Coffee,,,,None,https://www.google.com/maps/place/Platform+41+Coffee/data=!4m7!3m6!1s0x4887c7cca927b547:0x840962c471fd2eef!8m2!3d55.954246!4d-3.187416!16s%2Fg%2F11qgtvtxrz!19sChIJR7UnqczHh0gR7y79ccRiCYQ?authuser=0&hl=en&rclk=1
cafes in Edinburgh,The Ginger Coo Cafe,"customers@gingercoocafe.com, hello@gingercoocafe.com",https://gingercoocafe.com/,+44 131 225 5096,None,https://www.google.com/maps/place/The+Ginger+Coo+Cafe/data=!4m7!3m6!1s0x4887c7b0404b4149:0x29b6cb8e8ae14482!8m2!3d55.9513276!4d-3.2050728!16s%2Fg%2F11sbrzx0h9!19sChIJSUFLQLDHh0gRgkThio7Ltik?authuser=0&hl=en&rclk=1
cafes in Edinburgh,Coffee Tepuy | Cafe | Specialty Colombian Coffee shop in Edinburgh UK,"info@coffeetepuy.co.uk, carriechung2010@gmail.com, davidandjennie1@gmail.com, brianwhitelaw71@gmail.com, legga001@hotmail.com, harser@gmail.com, lee.hoy@live.co.uk, mnwqing@gmail.com, rinesh-patel@hotmail.com, donmac201@gmail.com",https://coffeetepuy.uk/,,None,https://www.google.com/maps/place/Coffee+Tepuy+%7C+Cafe+%7C+Specialty+Colombian+Coffee+shop+in+Edinburgh+UK/data=!4m7!3m6!1s0x4887b80aa67d5ded:0x795366cd6caa1ec1!8m2!3d55.9626745!4d-3.1783745!16s%2Fg%2F11hcyyhlcd!19sChIJ7V19pgq4h0gRwR6qbM1mU3k?authuser=0&hl=en&rclk=1
cafes in Edinburgh,Calton View Cafe (Royal Mile),,http://instagram.com/calton.view,,"Tock, Resy",https://www.google.com/maps/place/Calton+View+Cafe+%28Royal+Mile%29/data=!4m7!3m6!1s0x4887c71bc75863cf:0xf0126c4674513958!8m2!3d55.9509023!4d-3.1845759!16s%2Fg%2F11r4ltdr9c!19sChIJz2NYxxvHh0gRWDlRdEZsEvA?authuser=0&hl=en&rclk=1
cafes in Edinburgh,Guajira Café & Coffee,,https://www.guajira.cafe/,+44 7840 032598,None,https://www.google.com/maps/place/Guajira+Caf%C3%A9+%26+Coffee/data=!4m7!3m6!1s0x4887c720785b8009:0x7f4c14a200788cab!8m2!3d55.9502515!4d-3.1837193!16s%2Fg%2F11spkc_psy!19sChIJCYBbeCDHh0gRq4x4AKIUTH8?authuser=0&hl=en&rclk=1
cafes in Edinburgh,Cappuccino,,https://instagram.com/cappuccinoedinburgh,,"Tock, Resy",https://www.google.com/maps/place/Cappuccino/data=!4m7!3m6!1s0x4887c7b3e2a6a9fb:0x7682ce3cdbb0589b!8m2!3d55.9511919!4d-3.1848541!16s%2Fg%2F11krbpjmts!19sChIJ-6mm4rPHh0gRm1iw2zzOgnY?authuser=0&hl=en&rclk=1
cafes in Edinburgh,Maison de Moggy,info@maisondemoggy.com,https://www.maisondemoggy.com/,+44 131 629 5530,Tock,https://www.google.com/maps/place/Maison+de+Moggy/data=!4m7!3m6!1s0x4887c79bd0b39fa1:0x8660129c85c1dbf7!8m2!3d55.9467216!4d-3.1982688!16s%2Fg%2F11b7stmnbb!19sChIJoZ-z0JvHh0gR99vBhZwSYIY?authuser=0&hl=en&rclk=1
cafes in Edinburgh,Kawaneko Katsu & Coffee,kawaneko2020@gmail.com,https://www.facebook.com/Kawanekocafe,+44 131 556 7930,"Tock, Resy",https://www.google.com/maps/place/Kawaneko+Katsu+%26+Coffee/data=!4m7!3m6!1s0x4887c751f118fd2b:0x4a6433331cc2c82a!8m2!3d55.9603037!4d-3.1815317!16s%2Fg%2F11qm6wjhb9!19sChIJK_0Y8VHHh0gRKsjCHDMzZEo?authuser=0&hl=en&rclk=1
cafes in Edinburgh,Black Sheep Coffee - George St,"press@blacksheepcoffee.co.uk, l.blakey@blacksheepcoffee.co.uk, blacksheepcoffee@frmclients.com",https://blacksheepcoffee.co.uk/blogs/locations/32-george-street?utm_source=ExtNet&utm_medium=Reputation,+44 7361 574662,None,https://www.google.com/maps/place/Black+Sheep+Coffee+-+George+St/data=!4m7!3m6!1s0x4887c7a19535adb7:0xb012ce4426ac1dfc!8m2!3d55.9533386!4d-3.1975348!16s%2Fg%2F11v0lfxrkp!19sChIJt601laHHh0gR_B2sJkTOErA?authuser=0&hl=en&rclk=1
cafes in Edinburgh,Arboosh Shawarma & Grill Cafe Edinburgh,arboosh.uk@gmail.com,https://www.arboosh.uk/,+44 131 563 0356,"Tock, Resy",https://www.google.com/maps/place/Arboosh+Shawarma+%26+Grill+Cafe+Edinburgh/data=!4m7!3m6!1s0x4887c75b8afe0153:0xeb8b8da2ec64d3f4!8m2!3d55.9460427!4d-3.2197238!16s%2Fg%2F11xn9m5thx!19sChIJUwH-ilvHh0gR9NNk7KKNi-s?authuser=0&hl=en&rclk=1
cafes in Edinburgh,LOWDOWN,,,,None,https://www.google.com/maps/place/LOWDOWN/data=!4m7!3m6!1s0x4887c791205a866b:0x4256ca6de94187bd!8m2!3d55.9532418!4d-3.1979351!16s%2Fg%2F11cjp_5wtx!19sChIJa4ZaIJHHh0gRvYdB6W3KVkI?authuser=0&hl=en&rclk=1
cafes in Edinburgh,Cafe Edinburgh,,https://menu.cafeedinburgh.com/,,None,https://www.google.com/maps/place/Cafe+Edinburgh/data=!4m7!3m6!1s0x4887c78f56fc4e9f:0x6f875257bc29fc28!8m2!3d55.9506158!4d-3.1852902!16s%2Fg%2F11f4lf3dsb!19sChIJn078Vo_Hh0gRKPwpvFdSh28?authuser=0&hl=en&rclk=1
cafes in Edinburgh,MF Coffee Shop,info@mfcoffeeproject.com,http://www.mfcoffeeproject.com/,,"OpenTable, Tock",https://www.google.com/maps/place/MF+Coffee+Shop/data=!4m7!3m6!1s0x4887c70346fef70f:0xe7474215a3a3afa7!8m2!3d55.9398632!4d-3.1822573!16s%2Fg%2F11ny140b6q!19sChIJD_f-RgPHh0gRp6-joxVCR-c?authuser=0&hl=en&rclk=1
cafes in Edinburgh,The Edinburgh Larder - Blackfriars Street,"morningside@edinburghlarder.co.uk, info@edinburghlarder.co.uk, catering@edinburghlarder.co.uk",http://www.edinburghlarder.co.uk/,+44 7577 861402,TableAgent,https://www.google.com/maps/place/The+Edinburgh+Larder+-+Blackfriars+Street/data=!4m7!3m6!1s0x4887c785f3c23d43:0xba79af02ce3b6b28!8m2!3d55.950062!4d-3.1859317!16s%2Fg%2F1tdk04pj!19sChIJQz3C84XHh0gRKGs7zgKvebo?authuser=0&hl=en&rclk=1
