Query,Name,Email,Website,Phone,Integrations,Google Maps URL
resorts in Glasgow,Erskine Bridge Hotel,,,,None,https://www.google.com/maps/place/Erskine+Bridge+Hotel/data=!4m10!3m9!1s0x48884e701af3b155:0xc86ef1e1e11abcf1!5m2!4m1!1i2!8m2!3d55.911735!4d-4.4551596!16s%2Fm%2F0113l8pm!19sChIJVbHzGnBOiEgR8bwa4eHxbsg?authuser=0&hl=en&rclk=1
resorts in Glasgow,Number 10 Hotel,"info@10hotel.co.uk, events@10hotel.co.uk",https://www.10hotel.co.uk/,+44 141 424 0160,"Tock, ResDiary (Dish Cult)",https://www.google.com/maps/place/Number+10+Hotel/data=!4m10!3m9!1s0x488846efaf5acbb9:0x8519a18f58aeeb72!5m2!4m1!1i2!8m2!3d55.8307974!4d-4.2581364!16s%2Fg%2F1tfgcts2!19sChIJuctar-9GiEgRcuuuWI-hGYU?authuser=0&hl=en&rclk=1
resorts in Glasgow,Premier Inn Glasgow City Centre South hotel,"group.enquiries@whitbread.com, business@premierinn.com, kontakt@whitbread.com, leisuretours@premierinn.com, pi.accessible@whitbread.com",https://www.premierinn.com/gb/en/hotels/scotland/strathclyde/glasgow/glasgow-city-centre-south.html?cid=GLBC_GLABAL,+44 333 777 7295,None,https://www.google.com/maps/place/Premier+Inn+Glasgow+City+Centre+South+hotel/data=!4m10!3m9!1s0x48884697e531197b:0xdc2b7718ffe464a9!5m2!4m1!1i2!8m2!3d55.8506197!4d-4.2504622!16s%2Fg%2F1tcyrdt9!19sChIJexkx5ZdGiEgRqWTk_xh3K9w?authuser=0&hl=en&rclk=1
resorts in Glasgow,Alamo Guest House,info@alamoguesthouse.com,http://www.alamoguesthouse.com/,+44 141 339 2395,"OpenTable, Tock",https://www.google.com/maps/place/Alamo+Guest+House/data=!4m10!3m9!1s0x488845d47f63cc77:0xdcc58b4f9570abbb!5m2!4m1!1i2!8m2!3d55.8669345!4d-4.2860916!16s%2Fg%2F1w_vmvth!19sChIJd8xjf9RFiEgRu6twlU-Lxdw?authuser=0&hl=en&rclk=1
resorts in Glasgow,Native Glasgow,"reservations@numastays.com, booknow@numastays.com",https://www.nativeplaces.com/property/native-glasgow/?utm_source=local&utm_medium=organic&utm_campaign=gmb_tracking&utm_term=native_glasgow,+44 20 7221 2028,Tock,https://www.google.com/maps/place/Native+Glasgow/data=!4m10!3m9!1s0x488847491995e08f:0xa625b907cebc706a!5m2!4m1!1i2!8m2!3d55.8611074!4d-4.2523472!16s%2Fg%2F11ghdjrr08!19sChIJj-CVGUlHiEgRanC8zge5JaY?authuser=0&hl=en&rclk=1
resorts in Glasgow,Sherbrooke Castle Hotel Glasgow,"customerservice@sherbrookecastlehotel.com, reservations@sherbrookecastlehotel.com",https://sherbrookecastlehotel.com/,+44 141 427 4227,ResDiary (Dish Cult),https://www.google.com/maps/place/Sherbrooke+Castle+Hotel+Glasgow/data=!4m10!3m9!1s0x488846693c0eb5f3:0x3272f2afcd313e1b!5m2!4m1!1i2!8m2!3d55.8432621!4d-4.2970456!16s%2Fg%2F1tx8ssvy!19sChIJ87UOPGlGiEgRGz4xza_ycjI?authuser=0&hl=en&rclk=1
resorts in Glasgow,Travelodge Glasgow Govan,"travelodge@example.co.uk, glasgowgovan@travelodge.co.uk",https://www.travelodge.co.uk/hotels/658/Glasgow-Govan-hotel?utm_source=google&utm_medium=GHA_Organic&utm_campaign=GHA_Glasgow_Govan&WT.tsrc=GHA_Organic,08719 846549,None,https://www.google.com/maps/place/Travelodge+Glasgow+Govan/data=!4m10!3m9!1s0x4888452562689ff5:0xbd2e66817bafda1f!5m2!4m1!1i2!8m2!3d55.8652254!4d-4.3340028!16s%2Fg%2F11gybh4hkf!19sChIJ9Z9oYiVFiEgRH9qve4FmLr0?authuser=0&hl=en&rclk=1
resorts in Glasgow,Fraser Suites Glasgow,"reservations.jakarta@frasershospitality.com, reservations.central@frasershospitality.com, sales.paris@frasershospitality.com, admin.puteriharbourjohor@frasershospitality.com, sales.sydney@frasershospitality.com, reservations.xuandinh-hanoi@frasershospitality.com, reservations.northpark-bangkok@frasershospitality.com, reservations.abuja@frasershospitality.com, reservations.osaka@frasershospitality.com, reservations.fpshanghai@frasershospitality.com, reservations.muscat@frasershospitality.com, reservations.singapore@frasershospitality.com, reservations.leipzig@capribyfraser.com, stayexperience@frasershospitality.com, sales.hanoi@frasershospitality.com, reservations.geneva@frasershospitality.com, reservations.frankfurt@capribyfraser.com, sales.kualalumpur@capribyfraser.com, reservations.hamburg@frasershospitality.com, reservations.fr-tianjin@frasershospitality.com, reservations.hongkong@modenabyfraser.com, sales.johorbahru@capribyfraser.com, sales.liwan@frasershospitality.com, fraserworld@frasershospitality.com, reservations.istanbul@frasershospitality.com, reservations.phnompenh@capribyfraser.com, reservations.wjcshanghai@modenabyfraser.com, sales.changsha@modenabyfraser.com, sales.doha@frasershospitality.com, reservations.bangkok@modenabyfraser.com, reservations@parkinternationalhotel.com, resvn.chinasquare@capribyfraser.com, reservations.menteng-jakarta@frasershospitality.com, sales.japan@frasershospitality.com, reservations.zhuankou-wuhan@modenabyfraser.com, sales.sukhumvit@frasershospitality.com, sales@frasershospitality.com, reservations.buriram@modenabyfraser.com, reservations.fp-chengdu@frasershospitality.com, businessdevelopment@frasershospitality.com, reservations.berlin@capribyfraser.com, reservations.uk@frasershospitality.com, sales.newdistrict-wuxi@modenabyfraser.com, reservations.dalian@frasershospitality.com, canarywharf@frasershospitality.com, reservations.hlwuhan@frasershospitality.com, sales.vinhyen@modenabyfraser.com, reservations.setiabudi-jakarta@frasershospitality.com, sales.edinburgh@frasershospitality.com, reservations.penang@capribyfraser.com, reservations.mfshenzhen@modenabyfraser.com, reservations.bahrain@frasershospitality.com, communications@frasershospitality.com, reservations.antasya-istanbul@frasershospitality.com, reservations.riyadh@frasershospitality.com, queensgate@frasershospitality.com, sales.bahrain@frasershospitality.com, sales.guangzhou@frasershospitality.com, reservations.shenzhen@frasershospitality.com, reservations.namdaemun@frasershospitality.com, reservations.mfnanjing@modenabyfraser.com, reservations.frchengdu@frasershospitality.com, sales.glasgow@frasershospitality.com, feedback@frasershospitality.com, reception.brisbane@capribyfraser.com, kensington@frasershospitality.com",http://www.frasershospitality.com/en/united-kingdom/glasgow/fraser-suites-glasgow/?utm_source=google_map&utm_medium=organic,+44 141 553 4288,None,https://www.google.com/maps/place/Fraser+Suites+Glasgow/data=!4m10!3m9!1s0x488846a3e0f36b4b:0x9c2f228792323e2c!5m2!4m1!1i2!8m2!3d55.857259!4d-4.245098!16s%2Fg%2F1ts_65cs!19sChIJS2vz4KNGiEgRLD4ykociL5w?authuser=0&hl=en&rclk=1
resorts in Glasgow,Crosshill House,crosshillhotel@gmail.com,http://www.crosshillhouseglasgow.com/,+44 141 433 9506,None,https://www.google.com/maps/place/Crosshill+House/data=!4m10!3m9!1s0x488846ee45e41ae9:0xbb7a85da190e7058!5m2!4m1!1i2!8m2!3d55.8323845!4d-4.259387!16s%2Fg%2F11dxm6zd3d!19sChIJ6RrkRe5GiEgRWHAOGdqFers?authuser=0&hl=en&rclk=1
resorts in Glasgow,Premier Inn Glasgow East hotel,"group.enquiries@whitbread.com, business@premierinn.com, kontakt@whitbread.com, leisuretours@premierinn.com, pi.accessible@whitbread.com",https://www.premierinn.com/gb/en/hotels/scotland/strathclyde/glasgow/glasgow-east.html?cid=GLBC_GLABLA,+44 333 777 7296,None,https://www.google.com/maps/place/Premier+Inn+Glasgow+East+hotel/data=!4m10!3m9!1s0x488841da55424b05:0x2089fd1e10d17799!5m2!4m1!1i2!8m2!3d55.8368315!4d-4.1100391!16s%2Fg%2F1td6m75n!19sChIJBUtCVdpBiEgRmXfREB79iSA?authuser=0&hl=en&rclk=1
resorts in Glasgow,15Glasgow,rooms@15glasgow.co.uk,https://www.15glasgow.co.uk/,+44 141 332 1263,None,https://www.google.com/maps/place/15Glasgow/data=!4m10!3m9!1s0x4888442bfc3cfaf3:0x2b0da5c5d3ebc238!5m2!4m1!1i2!8m2!3d55.8669251!4d-4.2744843!16s%2Fg%2F1tkl2x5t!19sChIJ8_o8_CtEiEgROMLr08WlDSs?authuser=0&hl=en&rclk=1
resorts in Glasgow,Best Western Glasgow Hotel,,http://www.bestwesternglasgowhotel.co.uk/,+44 141 334 4000,None,https://www.google.com/maps/place/Best+Western+Glasgow+Hotel/data=!4m10!3m9!1s0x488845d461d14a53:0xe15cf857165e521c!5m2!4m1!1i2!8m2!3d55.8657678!4d-4.285635!16s%2Fg%2F1hdz489tn!19sChIJU0rRYdRFiEgRHFJeFlf4XOE?authuser=0&hl=en&rclk=1
resorts in Glasgow,Glasgow Westerwood Spa & Golf Resort,"glasgowwesterwoodhotelspagolfresort@theqhotelscollection.co.uk, events@thewesterwoodhotel.co.uk, golf@thewesterwoodhotel.co.uk",https://www.thewesterwoodhotel.co.uk/,+44 1236 457171,TheFork,https://www.google.com/maps/place/Glasgow+Westerwood+Spa+%26+Golf+Resort/data=!4m10!3m9!1s0x488865f3b0dab2cd:0x96aebdb011f865b3!5m2!4m1!1i2!8m2!3d55.9680276!4d-3.9793552!16s%2Fg%2F1tgh2kfj!19sChIJzbLasPNliEgRs2X4EbC9rpY?authuser=0&hl=en&rclk=1
resorts in Glasgow,Rab Ha's Hotel,info@rabhas.co.uk,https://rabhas.co.uk/,+44 141 370 8818,ResDiary (Dish Cult),https://www.google.com/maps/place/Rab+Ha%27s+Hotel/data=!4m10!3m9!1s0x488846a1a60c1d4b:0x3d097a3e12298118!5m2!4m1!1i2!8m2!3d55.8590927!4d-4.2480783!16s%2Fg%2F1tdjqqp7!19sChIJSx0MpqFGiEgRGIEpEj56CT0?authuser=0&hl=en&rclk=1
resorts in Glasgow,Boutique 50,"info@boutique50.co.uk, cs@boutique50.co.uk",http://boutique50.co.uk/,+44 141 338 6666,None,https://www.google.com/maps/place/Boutique+50/data=!4m10!3m9!1s0x4888457a3ef7c4c1:0x9d6edf1ef8b28548!5m2!4m1!1i2!8m2!3d55.8667958!4d-4.285898!16s%2Fg%2F11n_xyyj65!19sChIJwcT3PnpFiEgRSIWy-B7fbp0?authuser=0&hl=en&rclk=1
resorts in Glasgow,Parklands Hotel & Country Club,"info@parklandscountryclub.co.uk, john.smith@gmail.com",http://www.parklandscountryclub.co.uk/,+44 141 639 9222,None,https://www.google.com/maps/place/Parklands+Hotel+%26+Country+Club/data=!4m10!3m9!1s0x4888480752ec4fdd:0x774032683f3c6f3e!5m2!4m1!1i2!8m2!3d55.7766667!4d-4.3272222!16s%2Fg%2F1tf02198!19sChIJ3U_sUgdIiEgRPm88P2gyQHc?authuser=0&hl=en&rclk=1
resorts in Glasgow,Glynhill Hotel & Spa,enquiries@glynhill.com,http://www.glynhill.com/,+44 141 886 5555,"Tock, ResDiary (Dish Cult)",https://www.google.com/maps/place/Glynhill+Hotel+%26+Spa/data=!4m10!3m9!1s0x48884ed6eee24aeb:0xf356ce4d1c7e373a!5m2!4m1!1i2!8m2!3d55.864413!4d-4.4046379!16s%2Fg%2F1tffz259!19sChIJ60ri7tZOiEgROjd-HE3OVvM?authuser=0&hl=en&rclk=1
resorts in Glasgow,Dakota Hotel Glasgow,,https://dakotahotels.co.uk/glasgow/,+44 141 404 3680,SevenRooms,https://www.google.com/maps/place/Dakota+Hotel+Glasgow/data=!4m10!3m9!1s0x48884427c6c07faf:0x23e36aae1a880fd9!5m2!4m1!1i2!8m2!3d55.8639748!4d-4.2648412!16s%2Fg%2F11bx1c0tkl!19sChIJr3_AxidEiEgR2Q-IGq5q4yM?authuser=0&hl=en&rclk=1
restaurants in Leeds,Estabulo Rodizio & Bar - Leeds The Light,"aberdeen@estabulo.co.uk, thelight@estabulo.co.uk, leedsarena@estabulo.co.uk, merchantgate@estabulo.co.uk, norwich@estabulo.co.uk, barnsley@estabulo.co.uk, darlington@estabulo.co.uk, doncaster@estabulo.co.uk",https://www.estabulo.co.uk/locations/restaurant-leeds-the-light/,+44 113 831 5858,"OpenTable, Tock",https://www.google.com/maps/place/Estabulo+Rodizio+%26+Bar+-+Leeds+The+Light/data=!4m7!3m6!1s0x48795c1c646dd053:0x860af759424a33ed!8m2!3d53.7999782!4d-1.5463213!16s%2Fg%2F11g0208bj7!19sChIJU9BtZBxceUgR7TNKQln3CoY?authuser=0&hl=en&rclk=1
restaurants in Leeds,The Whitehall Restaurant & Bar,info@thewhitehallleeds.com,http://www.thewhitehallleeds.com/,+44 113 244 8443,"OpenTable, Tock",https://www.google.com/maps/place/The+Whitehall+Restaurant+%26+Bar/data=!4m7!3m6!1s0x48795f4973b304d5:0x6fb2d9b629574aaa!8m2!3d53.7955313!4d-1.5534838!16s%2Fg%2F11h1954z89!19sChIJ1QSzc0lfeUgRqkpXKbbZsm8?authuser=0&hl=en&rclk=1
restaurants in Leeds,The Cut & Craft Leeds,,https://www.thecutandcraft.co.uk/,+44 113 831 4829,None,https://www.google.com/maps/place/The+Cut+%26+Craft+Leeds/data=!4m7!3m6!1s0x48795d81a22097d1:0x70c7ff1396c322c9!8m2!3d53.7977869!4d-1.5407286!16s%2Fg%2F11jyjfp97w!19sChIJ0ZcgooFdeUgRySLDlhP_x3A?authuser=0&hl=en&rclk=1
restaurants in Leeds,The Ivy Victoria Quarter Leeds,groupdining@theivy-collection.com,https://ivycollection.com/restaurants-near-me/the-ivy-yorkshire/the-ivy-victoria-quarter-brasserie-leeds/?utm_source=LocalGoogle&utm_medium=Organic,+44 113 388 6222,OpenTable,https://www.google.com/maps/place/The+Ivy+Victoria+Quarter+Leeds/data=!4m7!3m6!1s0x48795c1a0e261789:0xf37be99071832f1c!8m2!3d53.7979602!4d-1.5403806!16s%2Fg%2F11gfmm8_0x!19sChIJiRcmDhpceUgRHC-DcZDpe_M?authuser=0&hl=en&rclk=1
restaurants in Leeds,Olive Tree Brasserie Leeds,,http://www.olivetreebrasserie.co.uk/,+44 113 513 3452,Tock,https://www.google.com/maps/place/Olive+Tree+Brasserie+Leeds/data=!4m7!3m6!1s0x48795d1c6ed05ddf:0x8e056eb8b758cf8e!8m2!3d53.7991987!4d-1.5489314!16s%2Fg%2F11vkf8nms9!19sChIJ313QbhxdeUgRjs9Yt7huBY4?authuser=0&hl=en&rclk=1
restaurants in Leeds,Six by Nico Leeds,"vouchers@sixbynico.co.uk, aberdeen@sixbynico.co.uk, birmingham@sixbynico.co.uk, belfast@sixbynico.co.uk",https://www.sixbynico.co.uk/leeds/,+44 113 340 6666,SevenRooms,https://www.google.com/maps/place/Six+by+Nico+Leeds/data=!4m7!3m6!1s0x48795d6ea0e62b2f:0x447299925babfc3f!8m2!3d53.7985732!4d-1.5495524!16s%2Fg%2F11kpfzmt_h!19sChIJLyvmoG5deUgRP_yrW5KZckQ?authuser=0&hl=en&rclk=1
restaurants in Leeds,Sukhothai Restaurant,"harrogate@sukhothai.co.uk, southparade@sukhothai.co.uk, info@sukhothai.co.uk, chapel@sukhothai.co.uk",https://sukhothai.co.uk/restaurants/leeds-city-centre/,+44 113 242 2795,None,https://www.google.com/maps/place/Sukhothai+Restaurant/data=!4m7!3m6!1s0x48795c1c49d76d41:0x9030ed33cd309c5d!8m2!3d53.7989558!4d-1.5476115!16s%2Fg%2F11rs0f3j3!19sChIJQW3XSRxceUgRXZwwzTPtMJA?authuser=0&hl=en&rclk=1
restaurants in Leeds,Delhi Wala Food,delhiwalafoodinfo@gmail.com,https://delhiwalafood.co.uk/,+44 113 243 6931,None,https://www.google.com/maps/place/Delhi+Wala+Food/data=!4m7!3m6!1s0x48795d25517eb37b:0x2eeefc9c6b730905!8m2!3d53.7950731!4d-1.5460773!16s%2Fg%2F11sc1qz8hn!19sChIJe7N-USVdeUgRBQlza5z87i4?authuser=0&hl=en&rclk=1
restaurants in Leeds,Zaap Thai Street Food Leeds,info@zaapthai.co.uk,http://www.zaapthai.co.uk/,+44 113 243 2586,None,https://www.google.com/maps/place/Zaap+Thai+Street+Food+Leeds/data=!4m7!3m6!1s0x48795c1a89ca40d7:0x78931e4f74939765!8m2!3d53.8003384!4d-1.5396821!16s%2Fg%2F11bw3zgm2_!19sChIJ10DKiRpceUgRZZeTdE8ek3g?authuser=0&hl=en&rclk=1
restaurants in Leeds,La Taberna Leeds,latabernaleeds@gmail.com,http://www.latabernaleeds.com/,+44 113 245 0871,ResDiary (Dish Cult),https://www.google.com/maps/place/La+Taberna+Leeds/data=!4m7!3m6!1s0x48795f0b06d13c7b:0xe39adeae3441ef96!8m2!3d53.7971346!4d-1.5529293!16s%2Fg%2F11f5z37z9z!19sChIJezzRBgtfeUgRlu9BNK7emuM?authuser=0&hl=en&rclk=1
restaurants in Leeds,Miller & Carter Leeds Light,,https://www.millerandcarter.co.uk/restaurants/yorkshire-and-the-humber/millerandcarterleedslight?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,+44 113 244 3583,None,https://www.google.com/maps/place/Miller+%26+Carter+Leeds+Light/data=!4m7!3m6!1s0x48795c1c5d6f4d93:0xbd01e10cef301f4a!8m2!3d53.799718!4d-1.5456875!16s%2Fg%2F1hhvmdkb4!19sChIJk01vXRxceUgRSh8w7wzhAb0?authuser=0&hl=en&rclk=1
restaurants in Leeds,Flat Iron Leeds,sustainability@flatironsteak.co.uk,https://flatironsteak.co.uk/restaurant/leeds/,,None,https://www.google.com/maps/place/Flat+Iron+Leeds/data=!4m7!3m6!1s0x48795de99d38816d:0x83027ccbe0ccccf5!8m2!3d53.797964!4d-1.5437322!16s%2Fg%2F11l2zlk540!19sChIJbYE4neldeUgR9czM4Mt8AoM?authuser=0&hl=en&rclk=1
restaurants in Leeds,Fourth Floor Brasserie at Harvey Nichols Leeds,,https://www.harveynichols.com/restaurants/leeds/brasserie-leeds/,+44 113 204 8000,None,https://www.google.com/maps/place/Fourth+Floor+Brasserie+at+Harvey+Nichols+Leeds/data=!4m7!3m6!1s0x48795c1a2d6f0425:0xc714b060d8da52e0!8m2!3d53.7980287!4d-1.541869!16s%2Fg%2F1yj4k443b!19sChIJJQRvLRpceUgR4FLa2GCwFMc?authuser=0&hl=en&rclk=1
restaurants in Leeds,Bibis Restaurant,"reservations@bibisrestaurant.com, marketing.manager@bibisrestaurant.com",http://www.bibisrestaurant.com/,+44 113 243 0905,None,https://www.google.com/maps/place/Bibis+Restaurant/data=!4m7!3m6!1s0x48795c18d36e9609:0xff8698f75f60d52b!8m2!3d53.7943799!4d-1.5446073!16s%2Fg%2F1tm123hb!19sChIJCZZu0xhceUgRK9VgX_eYhv8?authuser=0&hl=en&rclk=1
restaurants in Leeds,La Piola Italian - Leeds,,http://lapiolaleeds.com/,+44 7809 126111,Tock,https://www.google.com/maps/place/La+Piola+Italian+-+Leeds/data=!4m7!3m6!1s0x48795d3e54f77883:0x45883c4a3b5ba2fb!8m2!3d53.7994111!4d-1.550634!16s%2Fg%2F11jygmmfpb!19sChIJg3j3VD5deUgR-6JbO0o8iEU?authuser=0&hl=en&rclk=1
restaurants in Leeds,Turtle Bay Leeds,leeds@turtlebay.co.uk,https://turtlebay.co.uk/restaurants/leeds,+44 113 242 6000,ResDiary (Dish Cult),https://www.google.com/maps/place/Turtle+Bay+Leeds/data=!4m7!3m6!1s0x48795c1c78ec0b89:0x52a16a488f58ff6a!8m2!3d53.7998985!4d-1.5452443!16s%2Fg%2F11bx8993pm!19sChIJiQvseBxceUgRav9Yj0hqoVI?authuser=0&hl=en&rclk=1
restaurants in Leeds,Chef Jono at V&V,hello@chefjonoatvandv.co.uk,http://www.chefjonoatvandv.co.uk/,+44 113 345 0202,"OpenTable, Tock",https://www.google.com/maps/place/Chef+Jono+at+V%26V/data=!4m7!3m6!1s0x48795c1af3b9bf49:0xb949c92821ac8beb!8m2!3d53.8006916!4d-1.5402913!16s%2Fg%2F11clhqjy05!19sChIJSb-58xpceUgR64usISjJSbk?authuser=0&hl=en&rclk=1
restaurants in Leeds,Gaucho Leeds,"leeds@gauchorestaurants.com, press@gauchorestaurants.com",https://gauchorestaurants.com/restaurants/leeds/,+44 113 246 1777,"OpenTable, DesignMyNight (Collins)",https://www.google.com/maps/place/Gaucho+Leeds/data=!4m7!3m6!1s0x48795c1c4032b705:0x88a00d4841e503f0!8m2!3d53.799299!4d-1.5468876!16s%2Fg%2F1tf57dfc!19sChIJBbcyQBxceUgR8APlQUgNoIg?authuser=0&hl=en&rclk=1
restaurants in Leeds,Phranakhon,,http://phranakhon.co.uk/,+44 113 244 2111,None,https://www.google.com/maps/place/Phranakhon/data=!4m7!3m6!1s0x48795ff6b6669891:0x19c9598c32000b4f!8m2!3d53.7970035!4d-1.5521115!16s%2Fg%2F11h12tl86q!19sChIJkZhmtvZfeUgRTwsAMoxZyRk?authuser=0&hl=en&rclk=1
restaurants in Leeds,Brasserie Blanc Leeds,"bournemouth@brasserieblanc.com, beaconsfield@brasserieblanc.com, miltonkeynes@brasserieblanc.com, portsmouth@brasserieblanc.com, winchester@brasserieblanc.com, halebarns@brasserieblanc.com, cheltenham@brasserieblanc.com, threadneedlestreet@brasserieblanc.com, chichester@brasserieblanc.com, southbank@brasserieblanc.com, oxford@brasserieblanc.com, leeds@brasserieblanc.com, chancerylane@brasserieblanc.com, u003eleeds@brasserieblanc.com",https://brasserieblanc.com/brasseries/leeds/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile,+44 113 220 6060,None,https://www.google.com/maps/place/Brasserie+Blanc+Leeds/data=!4m7!3m6!1s0x48795c18c68fc98d:0x906863a6b6fcacb6!8m2!3d53.7928357!4d-1.5443594!16s%2Fg%2F1td9_61s!19sChIJjcmPxhhceUgRtqz8tqZjaJA?authuser=0&hl=en&rclk=1
restaurants in Leeds,Viva Cuba,"%20info@vivacubaleeds.co.uk, info@vivacubaleeds.co.uk",http://www.vivacubaleeds.co.uk/,1132750888,ResDiary (Dish Cult),https://www.google.com/maps/place/Viva+Cuba/data=!4m7!3m6!1s0x48795ec909ea4bb1:0x39cc9f989f145b86!8m2!3d53.8061915!4d-1.5815018!16s%2Fg%2F1tmbvmx9!19sChIJsUvqCcleeUgRhlsUn5ifzDk?authuser=0&hl=en&rclk=1
restaurants in Leeds,Farmhouse,"harrogate@farmhouse.biz, nicole@farmhouse.biz, leeds@farmhouse.biz, jordan@farmhouse.biz",https://www.farmhouse.biz/,+44 113 244 6410,"OpenTable, ChowNow, Tock",https://www.google.com/maps/place/Farmhouse/data=!4m7!3m6!1s0x48795d533089a163:0x73b23b5e2b15fdfa!8m2!3d53.7981421!4d-1.5433964!16s%2Fg%2F11l264xl1b!19sChIJY6GJMFNdeUgR-v0VK147snM?authuser=0&hl=en&rclk=1
restaurants in Leeds,"Riva Blu Italian Restaurant & Bar, Leeds City Centre",leeds@rivablu.co.uk,https://rivablu.co.uk/leeds/,+44 113 244 3220,"OpenTable, DesignMyNight (Collins)","https://www.google.com/maps/place/Riva+Blu+Italian+Restaurant+%26+Bar,+Leeds+City+Centre/data=!4m7!3m6!1s0x48795c1c3c5f3c03:0x5fbcbf85e1c05359!8m2!3d53.798354!4d-1.5468601!16s%2Fg%2F11c5srv2y4!19sChIJAzxfPBxceUgRWVPA4YW_vF8?authuser=0&hl=en&rclk=1"
restaurants in Leeds,The Botanist Trinity Leeds,"giftcards@thebotanist.uk.com, bookings@thebotanist.uk.com",https://www.thebotanist.uk.com/locations/trinity-leeds,+44 113 205 3240,DesignMyNight (Collins),https://www.google.com/maps/place/The+Botanist+Trinity+Leeds/data=!4m7!3m6!1s0x48795c193eff13a7:0xb19c9f65744b343!8m2!3d53.7963387!4d-1.5433578!16s%2Fg%2F12jp94c08!19sChIJpxP_PhlceUgRQ7NEV_bJGQs?authuser=0&hl=en&rclk=1
restaurants in Leeds,Oba Korean & Japanese Kitchen & Bar,,https://www.obaleeds.co.uk/,+44 113 244 2956,OpenTable,https://www.google.com/maps/place/Oba+Korean+%26+Japanese+Kitchen+%26+Bar/data=!4m7!3m6!1s0x48795d485034e327:0x4ecf5a4c15bdfafc!8m2!3d53.8012512!4d-1.5433659!16s%2Fg%2F11p9nz115n!19sChIJJ-M0UEhdeUgR_Pq9FUxaz04?authuser=0&hl=en&rclk=1
restaurants in Leeds,Viva,book@vivaitalianrestaurant.co.uk,http://www.vivaitalianrestaurant.co.uk/,+44 113 242 0185,None,https://www.google.com/maps/place/Viva/data=!4m7!3m6!1s0x48795c18fa4421cd:0x5e7e591e7d270f07!8m2!3d53.7942836!4d-1.5419128!16s%2Fg%2F1tdr2tzn!19sChIJzSFE-hhceUgRBw8nfR5Zfl4?authuser=0&hl=en&rclk=1
restaurants in Leeds,Eat Your Greens,hello@eatyourgreensleeds.co.uk,http://www.eatyourgreensleeds.co.uk/,+44 7312 124392,"OpenTable, ResDiary (Dish Cult), Tock",https://www.google.com/maps/place/Eat+Your+Greens/data=!4m7!3m6!1s0x48795c174241d2d7:0x863801c2fbd1f987!8m2!3d53.7963495!4d-1.537155!16s%2Fg%2F11f4_j6g4v!19sChIJ19JBQhdceUgRh_nR-8IBOIY?authuser=0&hl=en&rclk=1
restaurants in Leeds,Chaophraya,leeds@chaophraya.co.uk,https://chaophraya.co.uk/leeds/?utm_source=Local&utm_medium=Organic&utm_campaign=GMB%20Leeds,+44 113 430 0122,SevenRooms,https://www.google.com/maps/place/Chaophraya/data=!4m7!3m6!1s0x48795c18dc82ac2d:0x3702469080d74f54!8m2!3d53.794432!4d-1.543922!16s%2Fg%2F1tzgnr3l!19sChIJLayC3BhceUgRVE_XgJBGAjc?authuser=0&hl=en&rclk=1
restaurants in Leeds,Tharavadu - Authentic Kerala Restaurant in Leeds,info@tharavadurestaurants.com,http://www.tharavadurestaurants.com/,+44 113 519 0584,"OpenTable, ResDiary (Dish Cult)",https://www.google.com/maps/place/Tharavadu+-+Authentic+Kerala+Restaurant+in+Leeds/data=!4m7!3m6!1s0x48795c1ed1a80b6b:0x3d6c0f340ef843ec!8m2!3d53.7952929!4d-1.5454309!16s%2Fg%2F11b75kt63z!19sChIJawuo0R5ceUgR7EP4DjQPbD0?authuser=0&hl=en&rclk=1
restaurants in Leeds,The Restaurant Bar & Grill Leeds,leeds@therestaurantbarandgrill.com,https://therestaurantbarandgrill.com/our-restaurants/leeds/,+44 113 244 9625,"OpenTable, DesignMyNight (Collins)",https://www.google.com/maps/place/The+Restaurant+Bar+%26+Grill+Leeds/data=!4m7!3m6!1s0x48795c1e85253aa3:0x1d11589d7581fcd9!8m2!3d53.7966424!4d-1.5480518!16s%2Fg%2F1tglgvdm!19sChIJozolhR5ceUgR2fyBdZ1YER0?authuser=0&hl=en&rclk=1
restaurants in Leeds,Olive and Thai,info@oliveandthai.co.uk,https://oliveandthai.co.uk/,+44 113 244 9699,ResDiary (Dish Cult),https://www.google.com/maps/place/Olive+and+Thai/data=!4m7!3m6!1s0x48795d8faca55fb1:0x6999c0356703946e!8m2!3d53.7983567!4d-1.5428329!16s%2Fg%2F11stxpg6j2!19sChIJsV-lrI9deUgRbpQDZzXAmWk?authuser=0&hl=en&rclk=1
restaurants in Leeds,Sous Le Nez,,http://www.souslenez.com/,+44 113 244 0108,OpenTable,https://www.google.com/maps/place/Sous+Le+Nez/data=!4m7!3m6!1s0x48795c1e70504bcf:0xb7238d5f4d173534!8m2!3d53.7968195!4d-1.5492875!16s%2Fg%2F1vv2rrx2!19sChIJz0tQcB5ceUgRNDUXTV-NI7c?authuser=0&hl=en&rclk=1
